:ID,name,eventType,actionType,source_quote,causeWeight,confidence,sequence,chapter,time,location
event/c3695a25,Philip forms a belief that his brothers were born on their backs with their hands in their pockets,perception/recognition,believe,that they had all been born on their backs with their hands in their trousers-pockets,1.0,0.99,21,1,Childhood,"Graveyard (implied), or in Philip’s imagination"
event/80d9815d,Philip believes his brothers never took their hands out in this existence,perception/recognition,believe,and had never taken them out in this state of existence.,1.0,0.98,22,1,Childhood,"Graveyard (implied), or in Philip’s imagination"
event/d22bfe36,Philip describes his home region as marsh country down by the river,communication,describe,"Ours was the marsh country, down by the river",1.0,0.97,23,1,Adulthood narrative describing childhood setting,Narrative present (unspecified location)
event/71a0e894,Philip notes the river is within twenty miles of the sea as it winds,perception/recognition,note,"within, as the river wound, twenty miles of the sea.",1.0,0.95,24,1,Based on geographic knowledge gained over time,Marsh country by the river
event/dbb7feb8,Philip gains his first vivid and broad impression of the identity of things,perception/recognition,experience,My first most vivid and broad impression of the identity of things seems to me to have been gained,1.0,0.98,25,1,"On a memorable raw afternoon towards evening, in early life",Marsh country down by the river
event/95c8b023,"Philip identifies the afternoon as memorable, raw, towards evening",perception/recognition,characterize,on a memorable raw afternoon towards evening.,1.0,0.98,26,1,That specific 'raw afternoon towards evening' in his childhood,Marsh country down by the river
event/d9c41ae0,Narrator realizes place is a churchyard,perception/recognition,realize,I found out for certain that this bleak place overgrown with nettles was the churchyard,1.0,0.94,27,1,At such a time,bleak place overgrown with nettles / churchyard
event/c94e9895,Narrator realizes Philip Pirrip is dead and buried,perception/recognition,realize,"and that Philip Pirrip, late of this parish... were dead and buried",1.0,0.92,28,1,At such a time,churchyard
event/c5726ac2,Narrator realizes Georgiana is dead and buried,perception/recognition,realize,"and also Georgiana wife of the above, were dead and buried",1.0,0.92,29,1,At such a time,churchyard
event/5d6c7529,"Narrator realizes Alexander, Bartholomew, Abraham, Tobias, and Roger are dead and buried",perception/recognition,realize,"Alexander, Bartholomew, Abraham, Tobias, and Roger... were also dead and buried",1.0,0.92,30,1,At such a time,churchyard
event/4c6b4f53,Narrator realizes the wilderness beyond is the marshes,perception/recognition,identify,and that the dark flat wilderness beyond the churchyard... was the marshes,0.9990000000000001,0.93,31,1,At such a time,dark flat wilderness beyond the churchyard
event/b4b7d7bc,Narrator notices scattered cattle feeding on marshes,perception/recognition,perceive,with scattered cattle feeding on it,0.9990000000000001,0.9,32,1,At such a time,marshes
event/63d7d42f,Narrator realizes the low leaden line is the river,perception/recognition,identify,and that the low leaden line beyond was the river,0.9990000000000001,0.93,33,1,At such a time,low leaden line beyond the marshes
event/80747884,Narrator realizes the distant lair is the sea,perception/recognition,identify,and that the distant savage lair from which the wind was rushing was the sea,1.0,0.9,34,1,At such a time,distant savage lair
event/35261591,Pip feels fear and begins to cry,emotion,fear,"and that the small bundle of shivers growing afraid of it all and beginning to cry, was Pip",1.0,0.96,35,1,At such a time,churchyard
event/5aa2d2c2,Pip self-identifies as the crying child,perception/recognition,recognize,the small bundle of shivers... was Pip,1.0,0.96,36,1,At such a time,churchyard
event/fb5d8b17,Man starts up from among the graves,movement,rise,as a man started up from among the graves at the side of the church porch,1.0,0.95,37,1,Immediately as Pip is crying,among the graves at the side of the church porch
event/afd9ead4,Man cries out to Pip to hold his noise,communication,shout,“Hold your noise!” cried a terrible voice,1.0,0.97,38,1,Immediately after the man starts up,churchyard near church porch
event/90f82186,Man orders Pip to keep still and threatens to cut his throat,communication,threaten,"“Keep still, you little devil, or I’ll cut your throat!”",1.0,0.97,39,1,same moment as prior shout,churchyard near church porch
event/444ddda0,Description establishes man’s coarse grey clothing and iron on leg,perception/recognition,observe,"A fearful man, all in coarse grey, with a great iron on his leg",1.0,0.95,40,1,immediately after the man appears,churchyard
event/c2cd321c,"Description notes man has no hat, broken shoes, rag on head",perception/recognition,observe,"A man with no hat, and with broken shoes, and with an old rag tied round his head",1.0,0.95,41,1,same descriptive sequence,churchyard
event/33300d9f,"Description notes man has been soaked, smothered, lamed, cut, stung, torn",perception/recognition,infer,"A man who had been soaked in water, and smothered in mud, and lamed by stones, and cut by flints, and stung by nettles, and torn by briars",1.0,0.9,42,1,prior to this encounter (implied),marshes and surrounding countryside (implied)
event/1fbc8df7,"Man limps, shivers, glares, growls, and teeth chatter",movement,move,"who limped, and shivered, and glared, and growled; and whose teeth chattered in his head",1.0,0.95,43,1,during confrontation with Pip,churchyard
event/683d217a,Man seizes Pip by the chin,movement,grab,as he seized me by the chin,1.0,0.97,44,1,during the initial threat,churchyard
event/74e4ec3b,Pip pleads not to have his throat cut,communication,plead,"“Oh! Don’t cut my throat, sir,” I pleaded in terror. “Pray don’t do it, sir.”",1.0,0.98,45,1,immediately after being seized,churchyard
event/563c1f45,Pip experiences terror while pleading,emotion,fear,I pleaded in terror,1.0,0.97,46,1,same moment as plea,churchyard
event/d4b3ba3d,Man stares at Pip,perception/recognition,stare,"“Once more,” said the man, staring at me.",1.0,0.96,47,1,after Pip’s plea,churchyard
event/e795d099,"Man commands Pip to ""Give it mouth""",communication,command,"“Once more,” said the man... “Give it mouth!”",1.0,0.9,48,1,immediately after staring at Pip,churchyard
event/d7f09b8b,Man orders the boy to show where he lives,communication,order,"“Show us where you live,” said the man. “Pint out the place!”",1.0,1.0,49,1,"Narrative present, Chapter 1",Unspecified outdoor area near village and church
event/262fb8de,Boy points toward the village location,movement,point,"I pointed to where our village lay, on the flat in-shore among the alder-trees and pollards",1.0,1.0,50,1,Immediately after being ordered by the man,Flat in-shore among the alder-trees and pollards
event/edf23f7b,Narrator describes village’s position relative to church,perception/recognition,describe,"on the flat in-shore among the alder-trees and pollards, a mile or more from the church.",1.0,0.96,51,1,"Same moment as pointing, narrated retrospectively","Flat in-shore among the alder-trees and pollards, a mile or more from the church"
event/f41528d9,Man looks at the boy,perception/recognition,watch,"The man, after looking at me for a moment",1.0,0.96,52,1,Immediately after the boy points,Near the churchyard and tombstones
event/ddf98077,Man turns the boy upside down,movement,invert,turned me upside down,0.9990000000000001,1.0,53,1,Immediately after looking at the boy,Near the churchyard and tombstones
event/9102df6e,Man empties the boy’s pockets,movement,empty,and emptied my pockets.,1.0,1.0,54,1,Immediately after turning the boy upside down,Near the churchyard and tombstones
event/df5a27b6,Narrator notes pockets contain only a piece of bread,perception/recognition,notice,There was nothing in them but a piece of bread.,1.0,0.98,55,1,"At the moment the pockets are emptied, narrated retrospectively",Near the churchyard and tombstones
event/6985cfc3,Church seems to go head over heels in the boy’s perception,perception/recognition,perceive,"he made it go head over heels before me, and I saw the steeple under my feet",1.0,0.97,56,1,While the man suddenly inverts the boy,Visual field of the narrator near the churchyard
event/e9d42c78,Narrator sits on a high tombstone,movement,sit,I was seated on a high tombstone,1.0,0.9,57,1,"After the inversion, when 'the church came to itself'",On a high tombstone in the churchyard
event/129d572c,Narrator trembles on the tombstone,emotion,fear,"I was seated on a high tombstone, trembling",1.0,1.0,58,1,While the man eats the bread,On a high tombstone in the churchyard
event/9e14d91a,Man eats the bread ravenously,other,eat,while he ate the bread ravenously.,1.0,1.0,59,1,While the boy sits trembling on the tombstone,Near the high tombstone in the churchyard
event/3e5b1c03,Man calls the boy a young dog and comments on his cheeks,communication,insult,"“You young dog,” said the man, licking his lips, “what fat cheeks you ha’ got.”",1.0,1.0,60,1,After or while eating the bread,Near the high tombstone in the churchyard
event/92593720,Man licks his lips,other,lick,"said the man, licking his lips",1.0,0.98,61,1,As he speaks about the boy’s cheeks,Near the high tombstone in the churchyard
event/388d9c2b,Narrator believes his cheeks were fat,perception/recognition,believe,I believe they were fat,1.0,1.0,62,1,Narrative past reflection on that time of life,Narrative reflection (no specific physical location given)
event/03a16122,Narrator states he was undersized for his years,perception/recognition,realize,though I was at that time undersized for my years,1.0,1.0,63,1,"At that time of his childhood, described from later",Narrative reflection
event/30e7b4c2,Narrator states he was not strong,perception/recognition,realize,and not strong.,1.0,1.0,64,1,"Same childhood period, described retrospectively",Narrative reflection
event/5b47294a,Man threatens he could eat them,communication,threaten,"“Darn me if I couldn’t eat ’em,” said the man, with a threatening shake of his head",1.0,0.89,65,1,present narrative moment,near the tombstone
event/84387e42,Man shakes his head threateningly,movement,shake,"said the man, with a threatening shake of his head",1.0,0.93,66,1,present narrative moment,near the tombstone
event/82bd848c,Man adds he has half a mind to eat them,communication,assert,“and if I han’t half a mind to’t!”,1.0,0.88,67,1,immediately after the first threat,near the tombstone
event/9795a963,Narrator expresses hope the man will not eat them,communication,plead,I earnestly expressed my hope that he wouldn’t,1.0,0.96,68,1,immediately after the man’s threat,on the tombstone
event/13c084be,Narrator clings tighter to the tombstone,movement,grip,and held tighter to the tombstone on which he had put me,1.0,0.97,69,1,immediately after expressing hope,on the tombstone
event/ab66d876,Narrator attempts to keep self on the tombstone,other,maintain,"partly, to keep myself upon it",1.0,0.86,70,1,same moment of gripping tighter,on the tombstone
event/d02011f6,Narrator tries to keep from crying,emotion,restrain,"partly, to keep myself from crying.",1.0,0.94,71,1,same moment of gripping tighter,on the tombstone
event/914df750,Man commands the child to look,communication,command,“Now lookee here!” said the man.,1.0,0.9,72,1,after the narrator grips the tombstone,near the tombstone
event/ee808686,Man asks where the child’s mother is,communication,question,“Where’s your mother?”,1.0,0.97,73,1,immediately after commanding attention,near the tombstone
event/302d0834,Man starts in reaction,movement,startle,He started,1.0,0.78,74,1,immediately after asking about the mother,near the tombstone
event/279aad17,Man makes a short run,movement,run,made a short run,1.0,0.86,75,1,immediately after starting,near the tombstone
event/cdd12b92,Man stops running,movement,stop,and stopped,1.0,0.84,76,1,immediately after the short run,near the tombstone
event/35a54733,Man looks over his shoulder,perception/recognition,watch,and stopped and looked over his shoulder.,1.0,0.94,77,1,immediately after stopping,near the tombstone
event/28349599,Narrator timidly explains where his mother is,communication,explain,"“There, sir!” I timidly explained. “Also Georgiana. That’s my mother.”",1.0,0.97,78,1,after man looks over his shoulder,beside the tombstone
event/d64d97ac,"Narrator indicates the place of his mother with 'There, sir!'",communication,point,"“There, sir!” I timidly explained.",1.0,0.88,79,1,embedded in the explanation,beside the tombstone (direction indicated as 'There')
event/4d859591,Narrator identifies his mother as Georgiana,communication,identify,“Also Georgiana. That’s my mother.”,1.0,0.95,80,1,same moment of explanation,beside the tombstone
event/d08d256e,Man returns to Pip,movement,return,"“Oh!” said he, coming back.",1.0,0.82,81,1,continuous present of scene,near the churchyard (unspecified immediate area)
event/21fd5641,Man exclaims 'Oh!',communication,exclaim,"“Oh!” said he, coming back.",1.0,0.77,82,1,immediately as he comes back,near the churchyard (unspecified immediate area)
event/cb11de79,Man asks if the two figures are Pip's parents,communication,demand,“And is that your father alonger your mother?”,1.0,0.93,83,1,immediately after exclamation,near the churchyard (unspecified immediate area)
event/932e3405,Pip confirms the people are his parents,communication,confirm,"“Yes, sir,” said I; “him too; late of this parish.”",1.0,0.95,84,1,immediately after the man’s question,near the churchyard (unspecified immediate area)
event/198a770a,Pip indicates his parents are deceased and from this parish,communication,state,“him too; late of this parish.”,1.0,0.9,85,1,same utterance as confirmation,near the churchyard (unspecified immediate area)
event/bf49e657,Man mutters 'Ha!',communication,mutter,"“Ha!” he muttered then, considering.",1.0,0.86,86,1,after hearing that Pip's parents are dead,near the churchyard (unspecified immediate area)
event/eb8e1bf4,Man considers information about Pip,perception/recognition,consider,"he muttered then, considering.",1.0,0.9,87,1,immediately after muttering 'Ha!',near the churchyard (unspecified immediate area)
event/943d6f9d,Man asks who Pip lives with,communication,demand,"“Who d’ye live with,—supposin’ you’re kindly let to live, which I han’t made up my mind about?”",1.0,0.96,88,1,following his consideration,near the churchyard (unspecified immediate area)
event/b77dbe50,Man threatens Pip’s life conditionally,conflict,threaten,"“supposin’ you’re kindly let to live, which I han’t made up my mind about?”",1.0,0.95,89,1,within the same question about who Pip lives with,near the churchyard (unspecified immediate area)
event/dd382b9e,Pip states he lives with his sister,communication,state,"“My sister, sir,—Mrs. Joe Gargery,—wife of Joe Gargery, the blacksmith, sir.”",1.0,0.97,90,1,immediately after the man’s question,near the churchyard (unspecified immediate area)
event/06fd1a82,Pip identifies his sister specifically as Mrs. Joe Gargery,communication,identify,"“My sister, sir,—Mrs. Joe Gargery,—wife of Joe Gargery…",1.0,0.93,91,1,same utterance,near the churchyard (unspecified immediate area)
event/e6bdb737,Pip states Joe Gargery is a blacksmith,communication,state,"wife of Joe Gargery, the blacksmith, sir.”",1.0,0.96,92,1,same utterance,near the churchyard (unspecified immediate area)
event/3d2209f9,"Man repeats 'Blacksmith, eh?'",communication,remark,"“Blacksmith, eh?” said he.",1.0,0.94,93,1,immediately after learning Joe is a blacksmith,near the churchyard (unspecified immediate area)
event/61a4b34d,Man looks down at his leg,perception/recognition,watch,And looked down at his leg.,1.0,0.96,94,1,immediately after mentioning 'Blacksmith',near the churchyard (unspecified immediate area)
event/e250f02e,Man looks darkly at his leg and at narrator repeatedly,perception/recognition,watch,After darkly looking at his leg and me several times,1.0,0.95,95,1,"after darkly looking, initial moment of scene",near the narrator's tombstone
event/2119561a,Man comes closer to tombstone,movement,approach,he came closer to my tombstone,0.9990000000000001,0.96,96,1,immediately after looking several times,at the narrator's tombstone
event/568f5a05,Man grabs narrator by both arms,movement,grab,took me by both arms,1.0,0.98,97,1,as he comes closer,at the narrator's tombstone
event/01b3f289,Man tilts narrator back as far as he can hold him,movement,tilt,and tilted me back as far as he could hold me,1.0,0.99,98,1,immediately after grabbing narrator,at the narrator's tombstone
event/924bad1e,Man’s eyes look powerfully down into narrator’s eyes,perception/recognition,stare,his eyes looked most powerfully down into mine,1.0,0.98,99,1,while narrator is tilted back,at the narrator's tombstone
event/b51d09a9,Narrator’s eyes look helplessly up at man’s eyes,perception/recognition,watch,and mine looked most helplessly up into his,1.0,0.97,100,1,simultaneous with man staring down,at the narrator's tombstone
event/01205b39,Man verbally introduces the question of whether narrator is to live,communication,say,"“Now lookee here,” he said, “the question being whether you’re to be let to live.",1.0,0.99,101,1,after establishing physical dominance,at the narrator's tombstone
event/bc842ab2,Man asks if narrator knows what a file is,communication,demand,You know what a file is?,1.0,0.99,102,1,immediately after raising life-or-death issue,at the narrator's tombstone
event/1596267d,Man tilts narrator over a little more after each question,movement,tilt,After each question he tilted me over a little more,1.0,0.98,103,1,after each question he asks,at the narrator's tombstone
event/04beb116,Narrator experiences greater sense of helplessness and danger,emotion,feel,so as to give me a greater sense of helplessness and danger,1.0,0.99,104,1,as he is tilted after each question,at the narrator's tombstone
event/e76ab6c2,Man commands narrator to get him a file,communication,order,“You get me a file.”,1.0,0.99,105,1,after initial tilting and questions,at the narrator's tombstone
event/9b2f811b,Man tilts narrator again after demanding a file,movement,tilt,He tilted me again.,1.0,0.98,106,1,immediately after telling him to get a file,at the narrator's tombstone
event/10e4fcca,Man commands narrator to get him wittles (food),communication,order,“And you get me wittles.”,1.0,0.99,107,1,after ordering a file,at the narrator's tombstone
event/e46fa1ab,Man tilts narrator again after demanding wittles,movement,tilt,He tilted me again.,1.0,0.98,108,1,immediately after ordering wittles,at the narrator's tombstone
event/cc3c5b2c,Man orders narrator to bring both file and wittles to him,communication,order,“You bring ’em both to me.”,1.0,0.99,109,1,after individually demanding file and wittles,at the narrator's tombstone
event/b7880c6e,Man tilts narrator again after ordering him to bring both items,movement,tilt,He tilted me again.,1.0,0.98,110,1,immediately after command to bring both,at the narrator's tombstone
event/d721ba2e,Man threatens to take narrator’s heart and liver out,conflict,threaten,“Or I’ll have your heart and liver out.”,1.0,0.99,111,1,after ordering narrator to bring file and wittles,at the narrator's tombstone
event/3b5d10c4,Man tilts narrator again after issuing the violent threat,movement,tilt,He tilted me again.,1.0,0.98,112,1,immediately after threatening narrator,at the narrator's tombstone
event/d21030e4,Narrator feels dreadfully frightened,emotion,fear,I was dreadfully frightened,1.0,0.99,113,1,after repeated tilting and threats,at the narrator's tombstone
event/04dfa728,Narrator feels giddy,emotion,dizzy,and so giddy,1.0,0.99,114,1,immediately after and during tilting,at the narrator's tombstone
event/32bd6a82,Narrator clings to man with both hands,movement,cling,that I clung to him with both hands,1.0,0.99,115,1,while feeling frightened and giddy,at the narrator's tombstone
event/fc97900b,Narrator politely asks to be allowed to keep upright,communication,request,"“If you would kindly please to let me keep upright, sir",1.0,0.99,116,1,while clinging to the man,at the narrator's tombstone
event/3813cb18,Narrator states that remaining upright might prevent sickness,communication,explain,perhaps I shouldn’t be sick,1.0,0.98,117,1,same utterance as request to keep upright,at the narrator's tombstone
event/638e6668,Narrator states that being upright might help him attend more,communication,explain,and perhaps I could attend more.,1.0,0.98,118,1,continuation of same plea,at the narrator's tombstone
event/94b40161,Man violently dips and rolls narrator,movement,shake,"He gave me a most tremendous dip and roll, so that the church jumped over its own weathercock.",1.0,0.94,119,1,immediately before the quoted speech,"near the church, on top of the stone"
event/8080975d,Narrator perceives church seeming to jump,perception/recognition,perceive,so that the church jumped over its own weathercock.,1.0,0.88,120,1,during the dip and roll,"near the church, on top of the stone"
event/bd898780,Man holds narrator upright by the arms,movement,hold,"Then, he held me by the arms, in an upright position on the top of the stone",1.0,0.96,121,1,immediately after the dip and roll,on the top of the stone
event/094860c9,Man continues speaking in fearful terms,communication,threaten,and went on in these fearful terms:—,1.0,0.97,122,1,continuous with previous action,on the top of the stone
event/78bb8d18,Man commands narrator to bring file and food next morning,communication,command,"“You bring me, to-morrow morning early, that file and them wittles.",1.0,0.99,123,1,to-morrow morning early (future),on the top of the stone
event/13df1f4a,Man specifies delivery location at old Battery,communication,instruct,"You bring the lot to me, at that old Battery over yonder.",1.0,0.96,124,1,to-morrow morning early (future),"near the church, on the top of the stone (speaking about old Battery)"
event/9c9a24d0,Man orders narrator to keep complete secrecy,communication,forbid,you never dare to say a word or dare to make a sign concerning your having seen such a person as me,1.0,0.99,125,1,ongoing from present into future,on the top of the stone
event/13ae11ec,Man promises narrator will be allowed to live if he obeys,communication,promise,and you shall be let to live.,1.0,0.98,126,1,conditional future,on the top of the stone
event/3d8b7b26,"Man threatens to tear out, roast, and eat boy’s organs if he fails",conflict,threaten,"your heart and your liver shall be tore out, roasted, and ate.",1.0,0.99,127,1,conditional future (if narrator fails),on the top of the stone
event/3b89f491,Man asserts he is not alone,communication,assert,"Now, I ain’t alone, as you may think I am.",1.0,0.97,128,1,present,on the top of the stone
event/057be3e2,Man claims existence of a hidden young man with him,communication,claim,"There’s a young man hid with me, in comparison with which young man I am a Angel.",1.0,0.97,129,1,present,on the top of the stone (young man said to be hidden nearby)
event/2e74e82a,Man asserts young man hears his words,communication,assert,That young man hears the words I speak.,1.0,0.95,130,1,present,on the top of the stone
event/bb0ab1a9,Man describes young man’s peculiar way of getting at a boy’s heart and liver,communication,describe,"That young man has a secret way pecooliar to himself, of getting at a boy, and at his heart, and at his liver.",1.0,0.96,131,1,timeless/general description,on the top of the stone
event/29ec39d5,Man asserts futility of a boy hiding from young man,communication,threaten,It is in wain for a boy to attempt to hide himself from that young man.,1.0,0.97,132,1,future/hypothetical,on the top of the stone
event/dbd279e1,Man lists possible ways a boy might try to secure himself,communication,enumerate,"A boy may lock his door, may be warm in bed, may tuck himself up, may draw the clothes over his head",1.0,0.93,133,1,future/hypothetical,on the top of the stone (describing indoor scenes hypothetically)
event/13e437c2,Man claims young man will creep to the boy and tear him open,conflict,threaten,but that young man will softly creep and creep his way to him and tear him open.,1.0,0.97,134,1,future/hypothetical,boy’s bed (hypothetical)
event/9d4826eb,Man claims he is keeping young man from harming narrator,communication,claim,I am a keeping that young man from harming of you at the present moment,1.0,0.96,135,1,at the present moment,on the top of the stone
event/e4b37495,Man claims it is very hard to restrain young man from narrator’s inside,communication,emphasize,I find it wery hard to hold that young man off of your inside.,1.0,0.95,136,1,present,on the top of the stone
event/c0338f19,Man demands narrator’s verbal response,communication,demand,"Now, what do you say?”",1.0,0.98,137,1,present,on the top of the stone
event/a810a518,Narrator verbally agrees to get the file,communication,promise,I said that I would get him the file,1.0,0.99,138,1,present (in reply to question),on the top of the stone
event/5ba94de8,Narrator agrees to bring broken bits of food,communication,promise,and I would get him what broken bits of food I could,1.0,0.96,139,1,"present, continuing his answer",on the top of the stone
event/d7ce68d3,Narrator promises to meet man at the Battery early in the morning,communication,promise,"and I would come to him at the Battery, early in the morning.",1.0,0.98,140,1,future: early in the morning,on the top of the stone
event/088dd70e,Man orders narrator to swear an oath (“Lord strike you dead”),communication,command,“Say Lord strike you dead if you don’t!” said the man.,1.0,0.99,141,1,immediately after narrator’s promise,on the top of the stone
event/22f30416,Man reminds listener of his undertaking and orders him home,communication,remind,"“Now,” he pursued, “you remember what you’ve undertook, and you remember that young man, and you get home!”",1.0,0.96,142,1,"""Now"" (present narrative moment)",unspecified outdoor location near the marshes
event/8d0c313b,Man glances about over the cold wet flat,perception/recognition,glance,"“Much of that!” said he, glancing about him over the cold wet flat.",1.0,0.9,143,1,immediately after speaking,cold wet flat
event/ad5b6c6b,"Man exclaims dismissively ""Much of that!""",communication,exclaim,“Much of that!” said he,1.0,0.82,144,1,as he glances about,cold wet flat
event/b7ae7e88,Man expresses wish to be a frog,emotion,wish,“I wish I was a frog.,1.0,0.9,145,1,same conversational moment,cold wet flat
event/a8270e8c,Man expresses wish to be an eel,emotion,wish,Or a eel!”,1.0,0.9,146,1,immediately after wishing to be a frog,cold wet flat
event/d8cf9c97,Man hugs his shuddering body in both arms,emotion,hug,"he hugged his shuddering body in both his arms,—clasping himself, as if to hold himself together,",1.0,0.96,147,1,at the same time as his exclamation,near the low church wall
event/4097d9c3,Man clasps himself as if to hold himself together,emotion,clasp,"—clasping himself, as if to hold himself together,—",1.0,0.9,148,1,simultaneous with hugging his body,near the low church wall
event/b6af4129,Man limps towards the low church wall,movement,limp,and limped towards the low church wall.,0.9990000000000001,0.96,149,1,immediately after hugging himself,towards the low church wall across the marshy ground
event/2b256bcd,Narrator sees the man going,perception/recognition,perceive,"As I saw him go, picking his way among the nettles",1.0,0.96,150,1,as the man begins to move away,near the churchyard / marsh edge
event/1a42e10d,Man picks his way among the nettles,movement,pick (one's way),picking his way among the nettles,1.0,0.94,151,1,as he moves toward the wall,ground near low church wall with nettles
event/2af64edc,Man picks his way among the brambles binding the green mounds,movement,pick (one's way),and among the brambles that bound the green mounds,0.9990000000000001,0.94,152,1,continuation of movement toward the wall,among brambles that bound the green mounds in the churchyard
event/02fe6274,Man looks to narrator like he is eluding dead people’s hands,perception/recognition,appear,he looked in my young eyes as if he were eluding the hands of the dead people,1.0,0.96,153,1,as man moves among graves,churchyard among graves
event/b8b9a5de,Narrator imagines dead people stretching up cautiously from graves,perception/recognition,imagine,"stretching up cautiously out of their graves, to get a twist upon his ankle and pull him in.",1.0,0.96,154,1,same moment as watching the man,graves / churchyard
event/4213b5a1,Narrator imagines dead people trying to twist the man’s ankle and pull him in,perception/recognition,imagine,to get a twist upon his ankle and pull him in.,1.0,0.94,155,1,same imaginative sequence,graves / churchyard
event/ae8be187,Man comes to the low church wall,movement,approach,When he came to the low church wall,1.0,0.94,156,1,after crossing the graveyard,low church wall
event/053465f5,Man gets over the low church wall like a numbed and stiff man,movement,climb,"he got over it, like a man whose legs were numbed and stiff",1.0,0.96,157,1,immediately upon reaching the wall,low church wall
event/1018d19f,Man turns round to look for the narrator,perception/recognition,watch,and then turned round to look for me.,1.0,0.96,158,1,after climbing over the wall,just beyond the low church wall
event/09c38e9b,Narrator sees the man turning,perception/recognition,perceive,When I saw him turning,1.0,0.95,159,1,immediately as the man turns,near the churchyard
event/f8dfca42,Narrator sets face towards home,movement,turn,I set my face towards home,0.9990000000000001,0.94,160,1,immediately after seeing him turn,near the churchyard
event/85bca813,Narrator makes the best use of legs (runs or walks quickly),movement,hurry,and made the best use of my legs.,0.9990000000000001,0.96,161,1,immediately after turning towards home,path towards home from the churchyard
