:START_ID,:END_ID,:TYPE,relationType,mechanism,sign,weight,confidence,cause_seq,effect_seq
event/afa510f7,event/98ba2da3,CAUSES,enables,The instruction to bring a file and food tomorrow morning is a prerequisite that makes it possible for the person to bring the entire lot to the speaker at the old Battery.,+,0.79,0.82,147,148
event/032fd5e9,event/7dd38f4e,CAUSES,causes,"The man unexpectedly rising from among the graves startles or alarms the speaker, prompting the command to keep still, likely to avoid drawing attention or escalating the situation.",-,0.76,0.78,43,45
event/a2b326ef,event/3765cbcb,CAUSES,causes,"The odd idea about his appearance triggers the narrator’s childish reasoning by analogy, leading them to conclude their mother must look a certain way.",+,0.64,0.7,17,19
event/3d9919e8,event/b0f85149,CAUSES,causes,"Observing his brothers’ early surrender in the struggle for a living leads the narrator to interpret them metaphorically as born helpless and passive, forming his belief that they were born on their backs.",-,0.82,0.86,21,22
event/9f2522d5,event/d554989c,CAUSES,causes,"The speaker’s conditional question about who he would live with presupposes the prior condition that he may or may not be allowed to live, making the threat (“which I haven’t made up my mind about”) the causal frame for the conditional situation.",-,0.6,0.63,110,111
event/e8f8e11e,event/05582d53,CAUSES,causes,"The narrator infers the father’s physical appearance from the visual form of his handwriting, letting letter shapes suggest bodily shape and features.",+,0.78,0.86,15,16
event/09d9faf8,event/68f3df75,CAUSES,enables,"Recovering from numbness and stiffness allows him to move again, which makes it possible for the narrator to see him turning.",+,0.63,0.68,195,197
event/20d242ed,event/850abc44,CAUSES,enables,Drawing the clothes over his head would expose or restrain him in a way that makes it easier for the attacker to tear him open.,-,0.7,0.79,163,166
event/55af85d2,event/755b9819,CAUSES,enables,Recalling the commitment and the young man is intended to motivate and psychologically enable the listener to go home as instructed.,+,0.6,0.7,179,182
event/4be12723,event/c8810281,CAUSES,prevents,"Speaker implies that without their protection, the young man’s threat would stop the listener from coming to the Battery; by keeping the young man from harming him, they prevent that deterrent.",+,0.62,0.64,171,174
event/3c8ea0c1,event/755b9819,CAUSES,enables,"The introductory cue “Now,” signals he is continuing his speech, which leads into issuing the reminder and command about the undertaking, the young man, and going home.",+,0.6,0.7,178,182
event/d5e57294,event/a52da486,CAUSES,causes,"The threat of violence prompts the person to seize and shake the narrator violently, leading to the described physical motion.",-,0.86,0.87,136,143
event/f5faa3d3,event/c253bc8e,CAUSES,causes,"The threatening cry startles and draws the narrator’s attention, leading to the perception and description of the fearful, shackled man who uttered it.",-,0.65,0.73,47,48
event/85b1245a,event/fce00bd5,CAUSES,enables,"The fearful terms likely include the conditional offer that if the addressee does the demanded action, they will be allowed to live, enabling the stated outcome.",+,0.71,0.72,146,150
event/c4093f0a,event/d984080f,CAUSES,causes,"Having the long, formal names 'Pirrip' and 'Philip' leads the child, limited by infant speech, to shorten and simplify them to 'Pip'.",+,0.9,0.95,0,1
event/b7ecdd5c,event/c6c8ceae,CAUSES,causes,"The initial terrified plea not to cut his throat leads directly to a second plea, reinforcing the same request in different words.",+,0.78,0.84,62,64
event/47875a24,event/2e25ef62,CAUSES,causes,"The man’s request prompts the narrator to respond by indicating the location of the village, making the pointing action a direct reaction to the request.",0,0.9,0.94,68,70
event/55af85d2,event/d282ca8d,CAUSES,enables,"Recalling the undertaking prompts or allows the speaker to also recall the associated young man, linking two related memories.",+,0.63,0.68,179,180
event/83bd35e3,event/3dc7a5ff,CAUSES,causes,The dead people performing the action directly results in the described stretching up out of their graves to grab his ankle.,+,0.83,0.88,192,193
event/afa510f7,event/39cca72f,CAUSES,prevents,The threat of violent punishment is used to deter failure; bringing the file and food is framed as the condition that avoids the threatened disembowelment.,-,0.83,0.88,147,151
event/a5c9e3a2,event/e9414769,CAUSES,causes,"The uncanny, lifelike movement of the pirate figure draws attention, prompting the cattle to look up and watch him pass.",+,0.63,0.7,219,221
event/b09d9373,event/7dd38f4e,CAUSES,causes,"The threat “Hold your noise!” prompts the command “Keep still, you little devil,” both forming a continuous act of intimidation; the first warning directly leads to the further instruction to stay still.",+,0.78,0.8,44,45
event/aeac5b9e,event/31c4578d,CAUSES,enables,"The man’s brief inspection of the narrator prompts or prepares him to physically grab and flip him, leading directly to the pocket-emptying action.",0,0.7,0.78,72,73
event/1ba644c3,event/370a69c5,CAUSES,causes,"The man’s exclamation commands attention, prompting the addressee to halt their action or movement, resulting in them stopping.",0,0.76,0.77,94,98
event/c867e7a6,event/d5edad9c,CAUSES,causes,"Being physically tilted, likely in a precarious or threatening situation, directly triggers her sense of danger and loss of control, resulting in intense fear.",+,0.84,0.87,133,137
event/84b058c6,event/0ec3aab2,CAUSES,causes,The exclamation “Ha!” is the content of the muttering; his utterance of “Ha!” constitutes the muttering event described in the effect.,0,0.81,0.86,108,109
event/2e25ef62,event/aeac5b9e,CAUSES,enables,Pointing out where the village lay provides the man context or information that prompts him to pause and look at the speaker.,+,0.54,0.7,70,72
event/bb0e50d6,event/55af85d2,CAUSES,causes,The man’s forceful command and implied oath prompt the listener to recall and acknowledge their prior commitment.,+,0.73,0.81,175,179
event/0386c213,event/c21e0251,CAUSES,enables,"Grasping both arms provides leverage and control, allowing the person to tilt the other back physically.",+,0.86,0.89,118,119
event/3eab0391,event/2d88fd16,CAUSES,enables,"Being placed on the tombstone gives a stable, manipulable base that allows him to tilt the narrator incrementally after each question.",+,0.73,0.78,93,126
event/5a821c7c,event/c253bc8e,CAUSES,aggravates,"The violent threat increases the man’s fear, worsening his already fearful state.",-,0.6,0.7,46,48
event/e9414769,event/627a866f,CAUSES,causes,"Seeing the cattle react unusually alerts the narrator that something is wrong, prompting them to search the surroundings for the horrible young man.",+,0.77,0.78,221,224
event/84b3e256,event/a108f4e7,CAUSES,enables,"Feeling warm in bed provides physical comfort, which allows him to interpret his situation as comfortable and safe.",+,0.66,0.7,161,164
event/84b058c6,event/d554989c,CAUSES,enables,"His muttered exclamation and moment of consideration represents him thinking, which enables or leads into the conditional threat about being allowed to live.",-,0.57,0.68,108,111
event/598c019c,event/88947729,CAUSES,enables,Getting over the low church wall allowed him to be in a position where he could stop and turn around to look for the narrator.,0,0.76,0.86,194,196
event/3968d2d0,event/aace4881,CAUSES,causes,"The narrator’s helpless look prompts the other character to respond, leading him to address the narrator and pose the question about whether he will be allowed to live.",+,0.7,0.78,121,123
event/42dab3ad,event/c8f6891e,CAUSES,causes,"The speaker’s difficulty in restraining the young man creates pressure or motivation, leading the speaker to promise to obtain the file for him.",+,0.7,0.74,168,172
event/93dddec1,event/b7ecdd5c,CAUSES,causes,"The glaring is perceived as threatening, provoking fear and leading the speaker to plead in terror not to be harmed.",+,0.8,0.79,58,62
event/044a7183,event/17f5593c,CAUSES,causes,"The man’s threatening gesture intimidates the narrator, prompting him to cling more tightly to the tombstone for safety and stability.",-,0.76,0.78,89,91
event/73b9674c,event/9625ea32,CAUSES,causes,"The church figuratively ‘coming to itself’ suggests a shock or awakening that leads to intense emotional or physical reaction, manifesting as trembling while he eats the bread ravenously.",+,0.62,0.63,77,79
event/fe76c525,event/3968d2d0,CAUSES,causes,"His coming closer makes physical and emotional proximity possible, prompting the narrator’s eyes to look helplessly up into his.",+,0.74,0.79,117,121
event/5fe31df8,event/5d4b951f,CAUSES,enables,"Being soaked in water plausibly increases vulnerability to being cut by flints (e.g., slippery footing or softened skin), making the cutting event more likely.",-,0.54,0.63,50,53
event/55af85d2,event/e611d69b,CAUSES,enables,"Remembering one’s commitment motivates and guides the person to complete the task of getting home, making arrival more likely.",+,0.7,0.78,179,181
event/68f3df75,event/380a5a26,CAUSES,causes,"Seeing him turn likely prompted an emotional or practical decision to leave, leading the narrator to head home.",+,0.67,0.7,197,198
event/aa32a7f6,event/9305d5f7,CAUSES,enables,"The speaker’s self-description as an angel is part of the speech being uttered, which is heard by the young man; the content of the comparison enables the specific words that the young man hears.",0,0.41,0.62,155,156
event/81bf9506,event/8bd5276b,CAUSES,enables,"Being giddy suggests excitement or anticipation about attending, which can psychologically motivate and make it more likely that the speaker will attend more often.",+,0.54,0.55,138,142
event/8f63450f,event/4811dfc9,CAUSES,enables,Making a short run likely brought the speaker to a vantage point or completed an action that allowed them to timidly point something out and speak.,+,0.37,0.52,97,100
event/3eab0391,event/8f63450f,CAUSES,enables,Being placed on the tombstone gives him a position or starting point from which he is able to make a short run.,+,0.61,0.61,93,97
event/39ab3ee7,event/607e6086,CAUSES,causes,"His awareness of the cold, wet surroundings makes him feel physically chilled and vulnerable, prompting him to hug his body to preserve warmth and composure.",-,0.71,0.86,184,187
event/b5d7f108,event/3402d2a9,CAUSES,causes,"Heavy rain or high tide raise the water level, visually flattening and widening the river until it appears as a simple horizontal line, less distinct in breadth and darkness.",+,0.77,0.76,206,209
event/4792c1d9,event/5d4b951f,CAUSES,causes,Having broken shoes exposes his feet so that sharp flints on the ground can directly injure and cut them.,-,0.84,0.86,49,53
event/31c4578d,event/c2a1d549,CAUSES,causes,"Being turned upside down changes his orientation so that the steeple, normally above, now appears beneath his feet.",+,0.9,0.88,73,76
event/398e1ad6,event/3eeda89f,CAUSES,enables,"Locking his door creates privacy and a sense of security, enabling the boy to tuck himself up in bed without disturbance.",+,0.64,0.7,160,162
event/0565a6a5,event/b7ecdd5c,CAUSES,causes,"The physical act of seizing the narrator by the chin is threatening, triggering terror and prompting the plea not to have his throat cut.",-,0.86,0.84,61,62
event/16234515,event/39cca72f,CAUSES,causes,"The threat establishes a conditional: if you dare to speak or signal about having seen such a person, the consequence will be your organs being torn out, roasted, and eaten.",-,0.9,0.9,149,151
event/c6c8ceae,event/49cd452c,CAUSES,causes,"The plea ""Pray don’t do it, sir"" prompts the man’s reaction, leading him to stare at the speaker while saying it.",0,0.74,0.83,64,66
event/9305d5f7,event/88947729,CAUSES,causes,"Hearing the speaker’s words alerts the young man to the speaker’s presence, prompting him to turn around and look for the source of the voice.",+,0.9,0.9,156,196
event/bfaec07a,event/05582d53,CAUSES,causes,His early imaginative fancies about them lead him to form a specific mental image of the man’s appearance.,+,0.79,0.85,12,16
event/a108f4e7,event/fc04436e,CAUSES,prevents,"Feeling comfortable and safe makes the man unsuspecting, reducing his vigilance and thereby allowing the young man to approach unnoticed.",-,0.76,0.78,164,165
event/a9e81f24,event/5d4b951f,CAUSES,aggravates,"Being smothered in mud likely increases contact with hidden flints or obscures visibility, making cuts more likely or more severe.",-,0.52,0.58,51,53
event/35d78366,event/044a7183,CAUSES,causes,"The man’s expressed intention or irritation (“han’t half a mind to’t”) leads directly to his physical gesture of shaking his head threateningly, as a bodily manifestation of the verbal threat.",+,0.88,0.86,88,89
event/0ed59ba4,event/0323a011,CAUSES,enables,"The speaker asks a practical question as a way to distract themselves and avoid crying, so the desire to keep from crying motivates and enables the question being asked.",+,0.62,0.7,92,95
event/0ceaec56,event/fb7d7a29,CAUSES,causes,"The taunting question about knowing what a file is is intended to intimidate the listener and highlight their ignorance, thereby increasing their feelings of helplessness and danger.",-,0.79,0.86,125,127
event/e8f8e11e,event/a2b326ef,CAUSES,causes,"The visual form of the written letters leads the narrator to imagine or infer the father’s physical appearance, prompting the odd idea about him being square, stout, and dark.",+,0.8,0.86,15,17
event/f04e0192,event/e9414769,CAUSES,causes,"The man’s unusual limping movement draws attention, prompting the nearby cattle to raise their heads and look at him.",0,0.71,0.78,218,221
event/7fa17e5a,event/1f8721a8,CAUSES,causes,"The sea is the source from which the wind originates, so its presence and conditions generate the rushing wind.",+,0.9,0.88,38,39
event/7eacfde9,event/398e1ad6,CAUSES,prevents,"The severe threat of violent punishment for failure motivates avoidance and self-protection, making the boy more likely to lock his door to stay safe.",-,0.58,0.63,157,160
event/1109de6b,event/4be12723,CAUSES,prevents,"The speaker’s effort to hold the young man back is described as what keeps him from creeping in and tearing the person open, thus blocking harm.",-,0.93,0.95,169,171
event/fb7d7a29,event/d5edad9c,CAUSES,causes,"A heightened sense of helplessness and danger directly increases fear, leading the narrator to feel dreadfully frightened.",+,0.9,0.94,127,137
event/d6346879,event/27b5879d,CAUSES,enables,The speaker proposes an exchange: getting a file is a condition for the other person to provide food (“wittles”). The first action enables or motivates the second.,+,0.73,0.78,128,130
event/c253bc8e,event/a9e81f24,CAUSES,causes,"The man’s rough condition and iron shackle suggest he has been struggling or traveling in harsh, dirty conditions, which leads to him being covered in mud.",-,0.71,0.86,48,51
event/40cda722,event/bfaec07a,CAUSES,prevents,"Not seeing any likeness of them deprived the narrator of concrete visual information, preventing his early imaginative fancies from being based on actual appearance.",-,0.72,0.79,10,12
event/bfaec07a,event/4cb5d815,CAUSES,causes,His initial imaginative ideas about what they were like directly lead him to form those ideas based on the information and impressions from their tombstones.,+,0.81,0.86,12,14
event/88947729,event/cc9438b1,CAUSES,enables,Their turning to look for the narrator prompts or allows the narrator to look over his own shoulder in response.,+,0.53,0.64,196,200
event/93f9b7e7,event/d6346879,CAUSES,enables,"The implied threat that Pip’s life depends on the convict’s favor motivates him to obtain a file, making the prospect of being allowed to live a key enabling condition for his compliance.",+,0.71,0.74,124,128
event/22a773ed,event/505bc858,CAUSES,causes,"The simile “like an unhooped cask upon a pole” portrays instability and awkward form, which makes the described object appear ugly when closely observed.",-,0.82,0.84,213,214
event/b0f85149,event/0934407b,CAUSES,enables,"The narrator’s prior belief about people’s birth posture shapes his interpretive framework, enabling the way he later forms and records his first vivid impression of the identity of things.",0,0.42,0.6,22,26
event/9625ea32,event/550dc32f,CAUSES,enables,"The boy’s ravenous eating and trembling emphasize his well-fed, plump appearance, making the man notice and comment on his fat cheeks.",+,0.46,0.58,79,81
event/c21e0251,event/9e5533be,CAUSES,enables,Tilting the narrator back repositions their bodies so the other character’s eyes can look directly and intensely downward into theirs.,+,0.9,0.92,119,120
event/7eacfde9,event/c518e17e,CAUSES,enables,"The threat of having heart and liver torn out shapes or explains the young man’s peculiar way of getting at a boy’s heart and liver, making that method possible or contextually meaningful.",-,0.6,0.6,157,158
event/39ab3ee7,event/5557f7c2,CAUSES,enables,"His glancing about likely guides his decision and direction, enabling him to choose to limp toward the low church wall.",+,0.55,0.6,184,188
event/1207052e,event/aace4881,CAUSES,causes,"The narrator’s helpless look prompts the other character to respond, leading him to address the narrator and pose the question about whether he will be allowed to live.",+,0.7,0.78,122,123
event/c4093f0a,event/094c30c6,CAUSES,causes,"The longer formal name ‘Philip Pirrip’ is shortened informally into the nickname ‘Pip’, so the given names directly determine what he comes to be called.",+,0.91,0.95,0,3
event/9a60efc6,event/032fd5e9,CAUSES,causes,"The child’s intense fear and shivering likely produced noises or movements that disturbed the man hiding among the graves, prompting him to start up from his concealment.",+,0.65,0.7,40,43
event/1f8721a8,event/9a60efc6,CAUSES,causes,"The rushing wind creates a threatening, overwhelming atmosphere that makes the small bundle of shivers increasingly frightened.",+,0.8,0.86,39,40
event/56fda49d,event/55af85d2,CAUSES,causes,The man’s forceful command and implied oath prompt the listener to recall and acknowledge their prior commitment.,+,0.73,0.81,176,179
event/627a866f,event/5a0d637e,CAUSES,enables,Looking all round is the action that allows the narrator to determine that the young man is not visible; the search produces the observation of no signs of him.,0,0.74,0.9,224,225
event/d5edad9c,event/a723aebe,CAUSES,causes,The narrator’s intense fear directly motivates the physical reaction of clinging to him for safety and reassurance.,+,0.97,0.96,137,139
event/16234515,event/9740e994,CAUSES,enables,The threat that the listener must not reveal seeing him implies there are others involved; this secrecy supports his claim that he is not alone.,+,0.63,0.71,149,153
event/7fa17e5a,event/cf6c2d53,CAUSES,enables,"The cold, rushing sea wind enables Pip’s physical reaction, making him shiver and huddle into a small bundle; the harsh environment conditions his fearful, trembling state.",-,0.68,0.71,38,42
event/5d4b951f,event/f1a87740,CAUSES,causes,"Being cut by sharp flints injures the feet or legs, leading to pain or damage that makes the person limp while walking.",-,0.86,0.88,53,56
event/b7712f4b,event/fe76c525,CAUSES,enables,"Speaking to or about the blacksmith likely initiates or accompanies his movement toward the tombstone, enabling his closer approach in the conversational context.",0,0.4,0.54,114,117
event/e613704d,event/b09d9373,CAUSES,causes,"The child’s crying attracts attention, prompting the nearby person to react by shouting “Hold your noise!” in response to the noise.",-,0.86,0.83,41,44
event/55845a85,event/31c4578d,CAUSES,causes,"The command to point out the place provokes a coercive reaction; in forcing compliance, the speaker physically manhandles the narrator, turning him upside down and emptying his pockets to find what they want.",-,0.77,0.75,69,73
event/05582d53,event/a2b326ef,CAUSES,enables,"The fuller description including curly black hair enables forming the more general image of him as square, stout, and dark; the latter is contained within the former.",+,0.64,0.73,16,17
event/4be12723,event/bfb397f9,CAUSES,enables,"By protecting the listener from the imagined young man, the speaker feels obligated or able to care for them, including obtaining broken bits of food.",+,0.4,0.63,171,173
event/d282ca8d,event/755b9819,CAUSES,enables,"Recalling the young man is part of the admonition that prompts the person to remember their undertaking and go home, helping motivate and structure the commanded action.",+,0.7,0.76,180,182
event/cc9438b1,event/7a67d360,CAUSES,enables,Looking over the shoulder allows the narrator to visually perceive the man’s movement and thus witness him going towards the river.,+,0.78,0.86,200,201
event/b4927701,event/c94c2df1,CAUSES,causes,"The chattering teeth signal intense fear or cold, contributing to the narrator’s terror and prompting the desperate pleading response.",+,0.77,0.8,60,63
event/31c4578d,event/0112794e,CAUSES,causes,"Turning the narrator upside down and emptying his pockets is the sudden, strong action that physically sends him head over heels.",-,0.91,0.88,73,75
event/398e1ad6,event/a108f4e7,CAUSES,enables,"Locking the door removes immediate external threats, allowing the boy to feel secure and thus to judge himself comfortable and safe.",+,0.8,0.82,160,164
event/541a51a7,event/094c30c6,CAUSES,causes,"By choosing and using the name Pip for himself, others adopt and use that name for him, leading to him being generally called Pip.",+,0.96,0.97,2,3
event/1ba644c3,event/e2dcd2e5,CAUSES,causes,"The man’s exclamation prompts an immediate reaction, leading the other person to start in surprise or alarm.",+,0.88,0.9,94,96
event/0efdb3a7,event/8bd5276b,CAUSES,enables,"Not being sick would remove a barrier to participation, making it possible to attend more often.",+,0.86,0.9,141,142
event/5b65ed8c,event/4920b3d3,CAUSES,causes,"Realizing the chains once held a pirate triggers the narrator’s fearful imagination, producing a sudden shock or fright.",-,0.88,0.9,216,220
event/e0ebdedc,event/627a866f,CAUSES,aggravates,"The cattle’s unusual behavior and apparent alarm intensify the narrator’s sense of unease and suspicion, prompting a more anxious search for the horrible young man.",+,0.63,0.71,222,224
event/fc04436e,event/1109de6b,CAUSES,causes,"The young man persistently creeping closer makes it increasingly hard for the speaker to keep him away, leading to the difficulty in holding him off.",+,0.78,0.8,165,169
event/c253bc8e,event/f07fa169,CAUSES,causes,"The iron on his leg likely hinders his movement and balance, causing him to stumble on stones and become lamed.",-,0.69,0.78,48,52
event/0386c213,event/9e5533be,CAUSES,causes,"Grasping both arms positions and steadies the narrator, allowing the other person to lean in and direct their gaze intensely into the narrator’s eyes.",+,0.86,0.91,118,120
event/1c389ce8,event/56ea152a,CAUSES,enables,"Among the indistinct marsh features, one recognizable light or structure served as a beacon, making it possible for sailors to navigate by steering toward it.",+,0.72,0.8,208,212
event/fe76c525,event/0386c213,CAUSES,enables,"Moving closer to the tombstone puts him within physical reach, making it possible for him to take the narrator by both arms.",+,0.71,0.79,117,118
event/09d9faf8,event/dcaa3404,CAUSES,causes,Recovering from initial numbness and stiffness allows him to regain control and effectively use his legs.,+,0.8,0.82,195,199
event/17f5593c,event/0ed59ba4,CAUSES,enables,Clinging tightly to the tombstone provides physical and emotional restraint that helps the narrator control and suppress tears.,-,0.78,0.84,91,92
event/20d242ed,event/a108f4e7,CAUSES,enables,"Drawing the clothes over his head creates a covered, enclosed space, which can make him feel protected from external threats or discomfort, enabling the belief that he is comfortable and safe.",+,0.77,0.78,163,164
event/2d88fd16,event/fb7d7a29,CAUSES,causes,"Tilting the person further after each question physically destabilizes them, directly increasing their perceived helplessness and danger.",+,0.93,0.96,126,127
event/08332ce3,event/b71dd584,CAUSES,causes,The absence of photographs in that earlier period explains why the speaker never saw their father’s image.,0,0.71,0.8,8,11
event/345bdf2e,event/bfaec07a,CAUSES,causes,The mention or presence of the mother stimulates the narrator’s initial imaginative constructions about the parents’ nature and character.,+,0.74,0.78,9,12
event/0112794e,event/c2a1d549,CAUSES,causes,"The sudden, strong action flips the observer head over heels, inverting their perspective so the steeple appears beneath their feet.",+,0.94,0.93,75,76
event/e772fd58,event/55845a85,CAUSES,causes,"The man’s command to repeat an action or statement prompts the speaker to respond with the imperative phrase, likely demanding clarification or identification of a location.",+,0.56,0.6,65,69
event/5b645e81,event/a723aebe,CAUSES,causes,"Tilting the narrator destabilizes their balance, prompting an instinctive reaction to cling to him with both hands for support and to avoid falling.",+,0.83,0.88,135,139
event/2338d454,event/d5e57294,CAUSES,causes,"The ultimatum links the command to bring both items with the threat of violent punishment, presenting the threat as the consequence of failing to obey.",-,0.86,0.88,132,136
