:START_ID,:END_ID,:TYPE,weight
event/fd7aeadd,why_pip_is_a_child_forming_naive_c/56a03086,PRODUCES_MOTIVATION,0.471
event/3765cbcb,why_pip_concludes_his_mother_was_f/1fd8a87d,PRODUCES_MOTIVATION,0.529
event/3765cbcb,why_pip’s_lack_of_real_memories_of/bbbc2194,PRODUCES_MOTIVATION,0.471
event/88ec664a,why_narrator_is_looking_at_or_reme/31a18a9c,PRODUCES_MOTIVATION,0.556
event/88ec664a,why_five_deceased_brothers_are_com/1133ad50,PRODUCES_MOTIVATION,0.444
event/3d9919e8,why_general_hardship_of_the_'unive/3935ecbe,PRODUCES_MOTIVATION,0.538
event/3d9919e8,why_brothers_'gave_up_trying_to_ge/41c0b85a,PRODUCES_MOTIVATION,0.462
event/b0f85149,why_presence_and_arrangement_of_fi/45c141a6,PRODUCES_MOTIVATION,0.529
event/b0f85149,why_narrator’s_childhood_imaginati/89a002ac,PRODUCES_MOTIVATION,0.471
event/872625a5,why_narrator’s_inference_from_the_/4c839b7b,PRODUCES_MOTIVATION,0.529
event/872625a5,why_childlike_tendency_to_create_f/afe2ceac,PRODUCES_MOTIVATION,0.471
event/a86dc7cf,why_narrator’s_fanciful_interpreta/ba03862e,PRODUCES_MOTIVATION,0.562
event/a86dc7cf,why_comedic_or_ironic_framing_of_t/3a67318c,PRODUCES_MOTIVATION,0.437
event/31a9531e,why_metaphor_that_brothers_'gave_u/e6293c6f,PRODUCES_MOTIVATION,0.529
event/31a9531e,why_narrator’s_ironic_moralization/f6730cab,PRODUCES_MOTIVATION,0.471
event/0934407b,why_philip_pirrip_is_reflecting_on/8880427a,PRODUCES_MOTIVATION,0.562
event/0934407b,"why_the_conditions_of_a_memorable,/a2681414",PRODUCES_MOTIVATION,0.437
event/ab8d697d,why_pip_observes_the_bleak_place_o/70cd2acd,PRODUCES_MOTIVATION,0.571
event/ab8d697d,why_pip_is_present_in_the_area_con/78eebce0,PRODUCES_MOTIVATION,0.429
event/57846c89,why_pip_reads_or_otherwise_learns_/a7ca86e1,PRODUCES_MOTIVATION,0.529
event/57846c89,why_philip_pirrip_previously_died_/6ed45e16,PRODUCES_MOTIVATION,0.471
event/b7b7b58d,why_pip_reads_or_otherwise_learns_/cd7f0cb9,PRODUCES_MOTIVATION,0.529
event/b7b7b58d,why_georgiana_previously_died_and_/5f46118f,PRODUCES_MOTIVATION,0.471
event/1f12e3f7,why_pip_observes_mention_of_alexan/1226ebce,PRODUCES_MOTIVATION,0.529
event/1f12e3f7,why_alexander_previously_died_and_/e9973488,PRODUCES_MOTIVATION,0.471
event/fe5b1b36,why_pip_observes_mention_of_bartho/00a496ff,PRODUCES_MOTIVATION,0.529
event/fe5b1b36,why_bartholomew_previously_died_an/b28d5dfc,PRODUCES_MOTIVATION,0.471
event/3e0e9e40,why_pip_observes_mention_of_abraha/e99adbce,PRODUCES_MOTIVATION,0.529
event/3e0e9e40,why_abraham_previously_died_and_wa/5cc36dd5,PRODUCES_MOTIVATION,0.471
event/d97b039b,why_pip_observes_mention_of_tobias/5bf50154,PRODUCES_MOTIVATION,0.529
event/d97b039b,why_tobias_previously_died_and_was/8d0d172a,PRODUCES_MOTIVATION,0.471
event/220fc5ce,why_pip_observes_mention_of_roger_/895fc970,PRODUCES_MOTIVATION,0.529
event/220fc5ce,why_roger_previously_died_and_was_/b3b37f0a,PRODUCES_MOTIVATION,0.471
event/1f8273aa,why_pip_observes_the_dark_flat_wil/fc5739e9,PRODUCES_MOTIVATION,0.6
event/1f8273aa,why_pip_has_contextual_knowledge_o/1cd737be,PRODUCES_MOTIVATION,0.4
event/ccf43dcb,why_pip_visually_surveys_the_marsh/aeeee239,PRODUCES_MOTIVATION,0.562
event/ccf43dcb,why_cattle_are_present_and_feeding/91786b98,PRODUCES_MOTIVATION,0.437
event/a9fea55c,why_pip_sees_the_low_leaden_line_b/39fa6379,PRODUCES_MOTIVATION,0.562
event/a9fea55c,why_pip_has_knowledge_that_such_a_/c958ef33,PRODUCES_MOTIVATION,0.437
event/7fa17e5a,why_pip_notices_the_distant_savage/5ecdc2a5,PRODUCES_MOTIVATION,0.562
event/7fa17e5a,why_pip_knows_that_the_sea_lies_in/b13b1003,PRODUCES_MOTIVATION,0.437
event/1f8721a8,why_weather_conditions_create_stro/816bf9f5,PRODUCES_MOTIVATION,0.571
event/1f8721a8,why_the_landscape_allows_the_wind_/51f5e028,PRODUCES_MOTIVATION,0.429
event/9a60efc6,why_bleak_churchyard_overgrown_wit/1cfdf70e,PRODUCES_MOTIVATION,0.362
event/9a60efc6,why_dark_flat_wilderness_of_marshe/136843f5,PRODUCES_MOTIVATION,0.34
event/9a60efc6,why_wind_rushing_from_the_distant_/9e2ee562,PRODUCES_MOTIVATION,0.298
event/e613704d,why_pip_grows_afraid_of_the_bleak_/345c8e6a,PRODUCES_MOTIVATION,0.543
event/e613704d,"why_pip_is_a_small,_vulnerable_chi/a230b422",PRODUCES_MOTIVATION,0.457
event/cf6c2d53,why_pip_reflects_on_himself_while_/9b7b4eae,PRODUCES_MOTIVATION,0.467
event/cf6c2d53,why_narrative_self-awareness_of_hi/e30210f2,PRODUCES_MOTIVATION,0.533
event/032fd5e9,why_unnamed_man_reacts_to_the_pres/ffb095b9,PRODUCES_MOTIVATION,0.571
event/032fd5e9,why_unnamed_man_is_likely_hiding_o/2b803bf5,PRODUCES_MOTIVATION,0.429
event/b09d9373,why_unnamed_man_does_not_want_nois/2f7192c5,PRODUCES_MOTIVATION,0.533
event/b09d9373,why_the_child_is_making_or_has_mad/87e77250,PRODUCES_MOTIVATION,0.467
event/7dd38f4e,why_unnamed_man_wants_to_control_t/7bf6a759,PRODUCES_MOTIVATION,0.562
event/7dd38f4e,why_unnamed_man_is_in_a_highly_agg/7e6022d3,PRODUCES_MOTIVATION,0.437
event/5a821c7c,why_unnamed_man_uses_violent_threa/39870c74,PRODUCES_MOTIVATION,0.556
event/5a821c7c,"why_unnamed_man’s_rough,_criminal_/858689f4",PRODUCES_MOTIVATION,0.444
event/f5faa3d3,why_the_man_rises_suddenly_from_am/b133064e,PRODUCES_MOTIVATION,0.474
event/f5faa3d3,why_the_man_explicitly_threatens_t/d534f739,PRODUCES_MOTIVATION,0.526
event/c253bc8e,why_description_introduces_the_fea/2a1209a9,PRODUCES_MOTIVATION,1.0
event/4792c1d9,why_narrative_further_details_the_/5136fb9c,PRODUCES_MOTIVATION,1.0
event/5fe31df8,why_backstory_of_recent_physical_e/9753c251,PRODUCES_MOTIVATION,1.0
event/a9e81f24,why_indicates_he_has_fallen_or_cra/38451cba,PRODUCES_MOTIVATION,1.0
event/f07fa169,why_describes_injuries_to_his_legs/6710af77,PRODUCES_MOTIVATION,1.0
event/5d4b951f,why_shows_additional_physical_dama/0a80116a,PRODUCES_MOTIVATION,1.0
event/c880de81,why_indicates_painful_contact_with/94d4a3bf,PRODUCES_MOTIVATION,1.0
event/79bf7b2d,why_suggests_he_forced_his_way_thr/aef91fe4,PRODUCES_MOTIVATION,1.0
event/f1a87740,"why_his_injuries_from_stones,_flin/264f0933",PRODUCES_MOTIVATION,0.5
event/f1a87740,why_accumulated_physical_hardships/00314054,PRODUCES_MOTIVATION,0.5
event/79fe269c,why_exposure_to_water_and_cold_imp/60a65a76,PRODUCES_MOTIVATION,1.0
event/93dddec1,"why_his_fearful,_threatening_demea/5ad59744",PRODUCES_MOTIVATION,1.0
event/a1b25186,why_animal-like_vocalization_expre/064bb0b8,PRODUCES_MOTIVATION,1.0
event/b4927701,"why_cold,_fear,_or_physical_shock_/d925d14a",PRODUCES_MOTIVATION,0.529
event/b4927701,why_previous_soaking_and_exposure_/a22afe0a,PRODUCES_MOTIVATION,0.471
event/0565a6a5,why_fearful_man_attempts_to_contro/07b51f17,PRODUCES_MOTIVATION,0.528
event/0565a6a5,"why_fearful_man's_desperate,_injur/ad954e32",PRODUCES_MOTIVATION,0.472
event/b7ecdd5c,why_narrator_believes_the_unidenti/71a3d474,PRODUCES_MOTIVATION,0.526
event/b7ecdd5c,why_narrator_experiences_intense_f/67c25e0b,PRODUCES_MOTIVATION,0.474
event/c94c2df1,why_unidentified_man_appears_threa/644c70dc,PRODUCES_MOTIVATION,1.0
event/c6c8ceae,why_narrator_wants_to_reinforce_th/7fbe8499,PRODUCES_MOTIVATION,0.526
event/c6c8ceae,why_continuing_fear_that_the_unide/da19f021,PRODUCES_MOTIVATION,0.474
event/e772fd58,why_unnamed_man_wants_the_narrator/a28c0d9d,PRODUCES_MOTIVATION,0.6
event/e772fd58,why_power_imbalance_or_intimidatio/58b91f3f,PRODUCES_MOTIVATION,0.4
event/49cd452c,why_unnamed_man_is_focused_on_narr/9f98358b,PRODUCES_MOTIVATION,0.562
event/49cd452c,why_stare_used_to_intimidate_or_pr/8f07e407,PRODUCES_MOTIVATION,0.437
event/892c4635,why_unnamed_man_wants_narrator_to_/72aaffed,PRODUCES_MOTIVATION,0.562
event/892c4635,why_ongoing_attempt_to_control_nar/643aa6a8,PRODUCES_MOTIVATION,0.437
event/47875a24,why_man_wants_to_know_where_the_un/8df80636,PRODUCES_MOTIVATION,0.6
event/47875a24,why_man_likely_holds_power_or_auth/1e5dd24e,PRODUCES_MOTIVATION,0.4
event/55845a85,why_man_wants_the_person_to_indica/ffeb1b25,PRODUCES_MOTIVATION,0.543
event/55845a85,why_man_is_emphasizing_or_intensif/a4e30150,PRODUCES_MOTIVATION,0.457
event/2e25ef62,why_narrator_wants_to_indicate_whe/7edcb97c,PRODUCES_MOTIVATION,0.529
event/2e25ef62,why_narrator_is_describing_the_set/187b6043,PRODUCES_MOTIVATION,0.471
event/d5495186,why_narrator_is_describing_the_fix/ec9166d7,PRODUCES_MOTIVATION,1.0
event/aeac5b9e,why_the_man_is_engaging_with_pip_a/a5d7bc29,PRODUCES_MOTIVATION,1.0
event/31c4578d,why_the_man_wants_to_find_food_or_/6e6e325b,PRODUCES_MOTIVATION,0.556
event/31c4578d,why_the_man_is_desperate_and_needy/e5a62a62,PRODUCES_MOTIVATION,0.444
event/72257c4f,why_the_man_searches_pip’s_pockets/07f67e98,PRODUCES_MOTIVATION,1.0
event/0112794e,why_the_man_turns_pip_upside_down_/0ccedd1b,PRODUCES_MOTIVATION,1.0
event/c2a1d549,why_pip’s_altered_physical_orienta/00b14a62,PRODUCES_MOTIVATION,1.0
event/73b9674c,why_the_man_has_stopped_turning_pi/b63d5b74,PRODUCES_MOTIVATION,1.0
event/d071cc31,why_the_man_has_finished_searching/7634254c,PRODUCES_MOTIVATION,1.0
event/9625ea32,why_the_man’s_violence_and_threate/769c89e2,PRODUCES_MOTIVATION,0.526
event/9625ea32,why_pip_is_a_frightened_child_alon/a6913764,PRODUCES_MOTIVATION,0.474
event/d091b6db,why_the_man_is_extremely_hungry/66a4db8e,PRODUCES_MOTIVATION,1.0
event/550dc32f,why_the_man_wants_to_address_or_in/79d6a2bc,PRODUCES_MOTIVATION,1.0
event/014ea30c,why_the_man_may_be_hungry_or_empha/1ba59f74,PRODUCES_MOTIVATION,1.0
event/3af67ad0,why_the_man_visually_observes_the_/235c3fcd,PRODUCES_MOTIVATION,1.0
event/781fd3ce,why_narrator_is_reflecting_back_on/8e308aa7,PRODUCES_MOTIVATION,1.0
event/ad480de9,why_narrator_is_describing_physica/011a0ca0,PRODUCES_MOTIVATION,1.0
event/da2afb0b,why_narrator_reports_general_weakn/c166218d,PRODUCES_MOTIVATION,1.0
event/5cbbe848,why_the_man_feels_aggressive_or_de/25e65e58,PRODUCES_MOTIVATION,1.0
event/35d78366,why_the_man_is_in_a_heightened_emo/b43035b1,PRODUCES_MOTIVATION,1.0
event/044a7183,why_the_man_wants_to_intensify_or_/8bb8b858,PRODUCES_MOTIVATION,1.0
event/02fda07c,why_narrator_fears_or_strongly_wis/a06eb7f3,PRODUCES_MOTIVATION,0.588
event/02fda07c,why_power_imbalance_or_threat_impl/5d574b1b,PRODUCES_MOTIVATION,0.412
event/17f5593c,why_narrator_wants_to_keep_themsel/692dfa06,PRODUCES_MOTIVATION,0.588
event/17f5593c,why_physical_precariousness_from_b/28fb0a88,PRODUCES_MOTIVATION,0.412
event/0ed59ba4,why_narrator_feels_an_impulse_to_c/f1713334,PRODUCES_MOTIVATION,0.556
event/0ed59ba4,why_presence_and_possible_threat_o/7656da2e,PRODUCES_MOTIVATION,0.444
event/3eab0391,why_unnamed_man_exerts_control_ove/f92306bd,PRODUCES_MOTIVATION,1.0
event/1ba644c3,why_the_man_wants_to_draw_the_chil/704c6ee8,PRODUCES_MOTIVATION,1.0
event/0323a011,why_the_man_seeks_information_abou/e2b19ace,PRODUCES_MOTIVATION,1.0
event/e2dcd2e5,why_an_unspecified_stimulus_or_rea/49961776,PRODUCES_MOTIVATION,1.0
event/8f63450f,why_his_initial_start_leads_him_to/d5e90055,PRODUCES_MOTIVATION,1.0
event/370a69c5,why_completion_or_interruption_of_/c6af7404,PRODUCES_MOTIVATION,1.0
event/046e22d3,why_he_wants_to_see_what_is_behind/337a1654,PRODUCES_MOTIVATION,1.0
event/4811dfc9,why_narrator_is_responding_to_'sir/5a46e2ea,PRODUCES_MOTIVATION,0.529
event/4811dfc9,why_narrator_feels_timid_or_intimi/e5f55dd8,PRODUCES_MOTIVATION,0.471
event/3e8c3e26,why_narrator_wants_to_clarify_who_/ae29550b,PRODUCES_MOTIVATION,0.543
event/3e8c3e26,why_narrator_continues_explanation/3ad72efa,PRODUCES_MOTIVATION,0.457
event/a750b912,why_presence_of_'sir'_or_social_hi/0fbfc0f8,PRODUCES_MOTIVATION,0.517
event/a750b912,why_narrator_is_engaged_in_explain/03fb58ab,PRODUCES_MOTIVATION,0.483
event/52cd4496,"why_""he""_had_previously_moved_away/b49b610b",PRODUCES_MOTIVATION,0.562
event/52cd4496,why_ongoing_interaction/conversati/06def32a,PRODUCES_MOTIVATION,0.437
event/ea61b845,why_reaction_to_something_just_per/0beb6455,PRODUCES_MOTIVATION,0.571
event/ea61b845,why_continuation_of_an_ongoing_con/f07f76cb,PRODUCES_MOTIVATION,0.429
event/06889e4b,why_desire_to_clarify_family_relat/ea000e5c,PRODUCES_MOTIVATION,0.562
event/06889e4b,why_need_for_information_about_the/b32270b4,PRODUCES_MOTIVATION,0.437
event/bfce7e4b,why_unnamed_narrator_responds_to_a/d7a4b714,PRODUCES_MOTIVATION,0.562
event/bfce7e4b,why_social_expectation_to_answer_r/2b26f68c,PRODUCES_MOTIVATION,0.437
event/5986fb75,why_male_authority_figure_likely_a/d914ca47,PRODUCES_MOTIVATION,0.586
event/5986fb75,why_unnamed_narrator_possesses_kno/b34906f4,PRODUCES_MOTIVATION,0.414
event/84b058c6,why_unknown_man_is_thinking/consid/ccebadd3,PRODUCES_MOTIVATION,0.5
event/84b058c6,why_unknown_man_has_just_encounter/1adeae1e,PRODUCES_MOTIVATION,0.5
event/0ec3aab2,why_unknown_man_is_assessing_what_/30bac7f5,PRODUCES_MOTIVATION,0.529
event/0ec3aab2,why_unknown_man_has_power_over_whe/ebb96310,PRODUCES_MOTIVATION,0.471
event/9f2522d5,why_unknown_man_wants_information_/ebf0c29e,PRODUCES_MOTIVATION,0.526
event/9f2522d5,why_unknown_man_is_deciding_what_t/89c81981,PRODUCES_MOTIVATION,0.474
event/d554989c,why_unknown_man_has_not_made_up_hi/3cc798f6,PRODUCES_MOTIVATION,0.526
event/d554989c,why_unknown_man_holds_physical_or_/635b4192,PRODUCES_MOTIVATION,0.474
event/bd0364f5,why_unknown_man_is_evaluating_whet/1499dc41,PRODUCES_MOTIVATION,0.556
event/bd0364f5,why_unknown_man_may_be_dangerous_o/62286b7a,PRODUCES_MOTIVATION,0.444
event/a0b42891,why_pip_is_responding_respectfully/14daeaab,PRODUCES_MOTIVATION,0.437
event/a0b42891,why_pip_wants_to_clarify_who_his_s/f1a4b911,PRODUCES_MOTIVATION,0.562
event/b7712f4b,why_unnamed_man_is_reacting_to_pri/f88bd671,PRODUCES_MOTIVATION,1.0
event/9ed4ce61,why_his_spoken_reference_to_a_blac/8a657de9,PRODUCES_MOTIVATION,1.0
event/7ea059e2,why_unidentified_man_is_assessing_/30f9de19,PRODUCES_MOTIVATION,0.429
event/7ea059e2,why_unidentified_man_is_scrutinizi/e960178d,PRODUCES_MOTIVATION,0.571
event/fe76c525,why_unidentified_man_decides_to_co/e63583e3,PRODUCES_MOTIVATION,0.562
event/fe76c525,why_unidentified_man_may_need_assi/d2bfed3c,PRODUCES_MOTIVATION,0.437
event/0386c213,why_unidentified_man_wants_to_phys/14fd20eb,PRODUCES_MOTIVATION,0.576
event/0386c213,why_unidentified_man_perceives_pip/a105a98a,PRODUCES_MOTIVATION,0.424
event/c21e0251,why_unidentified_man_wants_to_domi/b5550971,PRODUCES_MOTIVATION,0.543
event/c21e0251,why_unidentified_man_needs_to_forc/687182b7,PRODUCES_MOTIVATION,0.457
event/9e5533be,why_unidentified_man_attempts_to_i/d328952a,PRODUCES_MOTIVATION,0.576
event/9e5533be,why_close_physical_proximity_enabl/a45b2538,PRODUCES_MOTIVATION,0.424
event/3968d2d0,why_pip_is_physically_overpowered_/a4343bde,PRODUCES_MOTIVATION,0.486
event/3968d2d0,why_pip_feels_helpless_and_intimid/d1d65b26,PRODUCES_MOTIVATION,0.514
event/1207052e,why_pip_is_forcibly_held_and_tilte/71278df0,PRODUCES_MOTIVATION,0.514
event/1207052e,"why_the_man's_powerful,_intimidati/13b67b23",PRODUCES_MOTIVATION,0.486
event/aace4881,why_unidentified_man_is_threatenin/e8d1b9a5,PRODUCES_MOTIVATION,0.529
event/aace4881,why_unidentified_man_wants_an_answ/20d5f6d9,PRODUCES_MOTIVATION,0.471
event/93f9b7e7,why_unidentified_man_frames_interl/aa088380,PRODUCES_MOTIVATION,0.556
event/93f9b7e7,why_unidentified_man_likely_wants_/7efd43b3,PRODUCES_MOTIVATION,0.444
event/0ceaec56,why_unidentified_man_appears_to_ne/347b2924,PRODUCES_MOTIVATION,0.467
event/0ceaec56,why_question_follows_immediately_a/542d782c,PRODUCES_MOTIVATION,0.533
event/2d88fd16,why_the_unnamed_man_asks_each_succ/b4b2f182,PRODUCES_MOTIVATION,0.6
event/2d88fd16,why_the_unnamed_man_wants_to_contr/009dc150,PRODUCES_MOTIVATION,0.4
event/fb7d7a29,why_the_unnamed_man_repeatedly_til/dd32dc16,PRODUCES_MOTIVATION,0.7
event/fb7d7a29,why_the_narrator_is_in_a_threateni/10ed8cb5,PRODUCES_MOTIVATION,0.3
event/d6346879,why_abel_magwitch_needs_tools_to_r/9a9a18e6,PRODUCES_MOTIVATION,0.529
event/d6346879,why_abel_magwitch_uses_threats_to_/f67e4d46,PRODUCES_MOTIVATION,0.471
event/c32958ab,why_abel_magwitch_wants_to_intimid/c257d3f4,PRODUCES_MOTIVATION,0.514
event/c32958ab,why_abel_magwitch_is_physically_co/1287661b,PRODUCES_MOTIVATION,0.486
event/27b5879d,why_abel_magwitch_is_hungry_and_ne/06aa56ca,PRODUCES_MOTIVATION,0.528
event/27b5879d,why_abel_magwitch_is_coercing_pip_/9a479b9b,PRODUCES_MOTIVATION,0.472
event/2255dde2,why_abel_magwitch_reinforces_his_t/8db4d088,PRODUCES_MOTIVATION,0.514
event/2255dde2,why_abel_magwitch_uses_physical_in/22d15068,PRODUCES_MOTIVATION,0.486
event/2338d454,why_abel_magwitch_wants_both_items/5d5eaaeb,PRODUCES_MOTIVATION,0.516
event/2338d454,why_abel_magwitch_clarifies_the_te/46a66e67,PRODUCES_MOTIVATION,0.484
event/c867e7a6,why_abel_magwitch_emphasizes_his_c/f0021b53,PRODUCES_MOTIVATION,0.514
event/c867e7a6,why_abel_magwitch_continues_to_dom/39f47785,PRODUCES_MOTIVATION,0.486
event/9c21504f,why_abel_magwitch_wants_to_ensure_/65835db3,PRODUCES_MOTIVATION,0.508
event/9c21504f,why_abel_magwitch_employs_gruesome/68030e0f,PRODUCES_MOTIVATION,0.492
event/5b645e81,why_abel_magwitch_punctuates_his_v/4391695d,PRODUCES_MOTIVATION,0.516
event/5b645e81,why_abel_magwitch_maintains_intimi/18fc16c2,PRODUCES_MOTIVATION,0.484
event/d5e57294,why_abel_magwitch’s_repeated_threa/3e211b64,PRODUCES_MOTIVATION,0.508
event/d5e57294,why_abel_magwitch’s_physical_manha/4148e7f9,PRODUCES_MOTIVATION,0.492
event/d5edad9c,why_narrator_is_in_a_distressing_o/72671c24,PRODUCES_MOTIVATION,1.0
event/81bf9506,why_intensity_of_fear_and_physical/67c52997,PRODUCES_MOTIVATION,1.0
event/a723aebe,why_narrator_is_frightened_and_gid/13d07b6c,PRODUCES_MOTIVATION,1.0
event/dcc2b5fc,why_narrator_believes_staying_upri/bd3e96b1,PRODUCES_MOTIVATION,0.543
event/dcc2b5fc,why_narrator’s_fear_and_dizziness_/ac87a348,PRODUCES_MOTIVATION,0.457
event/0efdb3a7,why_narrator_feels_giddy_and_antic/88f72ead,PRODUCES_MOTIVATION,1.0
event/8bd5276b,why_narrator_wants_to_pay_better_a/a75b0d95,PRODUCES_MOTIVATION,1.0
event/a52da486,why_unidentified_man_wants_to_inti/8b653744,PRODUCES_MOTIVATION,0.529
event/a52da486,why_unidentified_man_is_physically/b7276be7,PRODUCES_MOTIVATION,0.471
event/bc1f95cd,why_violent_movement_makes_environ/609c130d,PRODUCES_MOTIVATION,0.588
event/bc1f95cd,why_pip’s_disorientation_affects_h/70e67ef2,PRODUCES_MOTIVATION,0.412
event/c60ae58c,why_unidentified_man_wants_to_keep/c3ceb3bf,PRODUCES_MOTIVATION,0.543
event/c60ae58c,why_continuing_intimidation_after_/1543732d,PRODUCES_MOTIVATION,0.457
event/85b1245a,why_unidentified_man_is_threatenin/1deaca85,PRODUCES_MOTIVATION,0.528
event/85b1245a,why_ongoing_coercive_interaction_w/6e795fa4,PRODUCES_MOTIVATION,0.472
event/afa510f7,why_abel_magwitch_needs_a_file_and/4b1cb19e,PRODUCES_MOTIVATION,0.529
event/afa510f7,why_abel_magwitch_is_coercing_pip_/1b7e810c,PRODUCES_MOTIVATION,0.471
event/98ba2da3,why_abel_magwitch_must_receive_the/7fc70ee7,PRODUCES_MOTIVATION,0.529
event/98ba2da3,why_abel_magwitch_wants_to_ensure_/3a2cb3af,PRODUCES_MOTIVATION,0.471
event/16234515,why_abel_magwitch_fears_being_repo/d40b45a0,PRODUCES_MOTIVATION,0.514
event/16234515,why_abel_magwitch_wants_to_guarant/e6f4ab89,PRODUCES_MOTIVATION,0.486
event/fce00bd5,why_abel_magwitch_uses_survival_as/a6176b99,PRODUCES_MOTIVATION,0.514
event/fce00bd5,why_abel_magwitch_wants_to_motivat/3ed2f20c,PRODUCES_MOTIVATION,0.486
event/39cca72f,why_abel_magwitch_wants_to_instill/c832bc2c,PRODUCES_MOTIVATION,0.551
event/39cca72f,why_abel_magwitch_is_desperate_and/e0f7d014,PRODUCES_MOTIVATION,0.449
event/17ae3314,why_abel_magwitch_wants_exact_comp/c1a07a27,PRODUCES_MOTIVATION,0.514
event/17ae3314,why_abel_magwitch_fears_that_even_/b10ede6e,PRODUCES_MOTIVATION,0.486
event/9740e994,why_abel_magwitch_wants_to_increas/8fb6fe9a,PRODUCES_MOTIVATION,0.545
event/9740e994,why_abel_magwitch_may_be_lying_or_/d4bec569,PRODUCES_MOTIVATION,0.455
event/27b101c5,why_abel_magwitch_continues_to_bui/2e7dbb2d,PRODUCES_MOTIVATION,0.514
event/27b101c5,why_abel_magwitch_wants_pip_to_bel/e678be20,PRODUCES_MOTIVATION,0.486
event/aa32a7f6,why_abel_magwitch_wants_to_depict_/f01fdae6,PRODUCES_MOTIVATION,0.516
event/aa32a7f6,why_abel_magwitch_uses_this_compar/36f8db82,PRODUCES_MOTIVATION,0.484
event/9305d5f7,why_abel_magwitch_wants_pip_to_fee/44660555,PRODUCES_MOTIVATION,0.516
event/9305d5f7,why_abel_magwitch_reinforces_the_c/ab3e7dfe,PRODUCES_MOTIVATION,0.484
event/7eacfde9,why_abel_magwitch_explicitly_threa/e2e6acd5,PRODUCES_MOTIVATION,0.508
event/7eacfde9,why_pip_is_a_child_confronted_by_a/08e4ab9c,PRODUCES_MOTIVATION,0.492
event/c518e17e,why_narrator_describes_threat_to_i/858ed2ad,PRODUCES_MOTIVATION,1.0
event/5eea2ba6,why_narrator_emphasizes_inevitabil/b5facf05,PRODUCES_MOTIVATION,1.0
event/398e1ad6,why_boy_attempts_to_protect_himsel/58d92815,PRODUCES_MOTIVATION,1.0
event/84b3e256,why_boy_seeks_comfort_and_perceive/737ab34f,PRODUCES_MOTIVATION,1.0
event/3eeda89f,why_boy_tries_to_increase_his_sens/c98cde1e,PRODUCES_MOTIVATION,1.0
event/20d242ed,why_boy_attempts_to_hide_physicall/4156f743,PRODUCES_MOTIVATION,1.0
event/a108f4e7,why_boy_misjudges_his_vulnerabilit/b3183002,PRODUCES_MOTIVATION,1.0
event/fc04436e,why_young_man_intends_to_reach_and/3601db21,PRODUCES_MOTIVATION,1.0
